"source_id","level_id","resource_kind","resource_name","resource_path","matched_reason","file_size","fill_confirmed_level","fill_event_id","fill_source_scene","fill_animation_player","fill_commands","fill_switches","fill_variables","fill_notes","status"
"SRC-00209","audio","audio","BGM_3_9_herotown_outside_A.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch3/BGM_3_9_herotown_outside_A.ogg","audio resource","54092","audio","GLOVE-AUDIO-CANDIDATE","GLOVE-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：GLOVE-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：GLOVE-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00210","audio","audio","BGM_3_9_herotown_outside_AB.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch3/BGM_3_9_herotown_outside_AB.ogg","audio resource","2239064","audio","GLOVE-AUDIO-CANDIDATE","GLOVE-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：GLOVE-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：GLOVE-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00211","audio","audio","BGM_4_34_giant_intro_phrase.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch3/BGM_4_34_giant_intro_phrase.ogg","audio resource","166292","audio","GLOVE-AUDIO-CANDIDATE","GLOVE-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：GLOVE-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：GLOVE-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00212","audio","audio","BGM_4_19_outpost.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_19_outpost.ogg","audio resource","1524560","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00213","audio","audio","BGM_4_20_maze.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_20_maze.ogg","audio resource","875248","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00214","audio","audio","BGM_4_21_vault_intro.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_21_vault_intro.ogg","audio resource","0","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00215","audio","audio","BGM_4_29_vault_A.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_29_vault_A.ogg","audio resource","1145832","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00216","audio","audio","BGM_4_29_vault_AB.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_29_vault_AB.ogg","audio resource","2270156","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00217","audio","audio","BGM_4_2_outpost_outside.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_2_outpost_outside.ogg","audio resource","1509888","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00218","audio","audio","BGM_4_34_giant_intro_2_A.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_34_giant_intro_2_A.ogg","audio resource","59236","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00219","audio","audio","BGM_4_34_giant_intro_2_AB.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_34_giant_intro_2_AB.ogg","audio resource","1296536","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00220","audio","audio","BGM_4_38_illusion.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_38_illusion.ogg","audio resource","793416","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00221","audio","audio","BGM_4_38_illusion_1.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_38_illusion_1.ogg","audio resource","1085884","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00222","audio","audio","BGM_4_38_illusion_2.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_38_illusion_2.ogg","audio resource","1164360","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00223","audio","audio","BGM_4_38_illusion_3.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_38_illusion_3.ogg","audio resource","1161084","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00224","audio","audio","BGM_4_38_illusion_4.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_38_illusion_4.ogg","audio resource","1616864","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00225","audio","audio","BGM_4_3_church.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_3_church.ogg","audio resource","1904552","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00226","audio","audio","BGM_4_49_giant_A.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_49_giant_A.ogg","audio resource","1195432","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00227","audio","audio","BGM_4_49_giant_AB.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_49_giant_AB.ogg","audio resource","1275148","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00228","audio","audio","BGM_4_61.1_giant_2.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_61.1_giant_2.ogg","audio resource","0","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00229","audio","audio","BGM_4_61.1_giant_2_A.ogg","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/bgm/ch4/BGM_4_61.1_giant_2_A.ogg","audio resource","0","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
